pkt_rate,byte_rate,entropy,label
0,0,0,1
0,0,0,1
348,33992,0.9483816343629615,1
476,46648,0.9036488915053313,1
550,53900,0.7667520283853385,1
758,74284,0.801732400211693,1
863,84574,0.7625722367083236,1
555,54390,0.8845696141118493,1
384,37632,0.9600042072840912,1
476,46648,0.9036488915053313,1
461,45178,0.9963005081272537,1
494,48384,0.9631169856050885,1
562,55076,0.9955738940587879,1
601,58842,0.9987431105835372,1
0,0,0,1
0,0,0,1
0,0,0,1
2,177,0,1
0,0,0,1
1,70,0,1
0,0,0,1
1,70,0,1
0,0,0,1
1,70,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
2,140,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
2,168,0.0,1
1,98,0.0,1
1,98,0.0,1
2,205,0.0,1
1,98,0.0,1
2,140,0.0,1
2,140,0.0,1
2,140,0.0,1
1,98,0.0,1
1,42,0,1
3,182,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
2,112,0,1
1,42,0,1
1,42,0,1
1,42,0,1
0,0,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
0,0,0,1
0,0,0,1
1,42,0,1
1,42,0,1
1,42,0,1
0,0,0,1
0,0,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
0,0,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
0,0,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
0,0,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
0,0,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
0,0,0,1
1,42,0,1
2,112,0,1
1,42,0,1
1,42,0,1
1,42,0,1
2,112,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
0,0,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
2,112,0,1
1,42,0,1
1,42,0,1
1,42,0,1
2,149,0,1
1,42,0,1
0,0,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
2,112,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
2,112,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
0,0,0,1
0,0,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
2,112,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
0,0,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
0,0,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
6,476,1.0,1
2,196,1.0,1
2,196,1.0,1
2,196,1.0,1
2,196,1.0,1
4,280,1.0,1
2,196,1.0,1
2,196,1.0,1
2,196,1.0,1
2,196,1.0,1
2,196,1.0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
1,107,0,1
0,0,0,1
0,0,0,1
4,280,0,1
1,70,0,1
2,140,0,1
0,0,0,1
1,107,0,1
0,0,0,1
0,0,0,1
4,280,1.0,1
2,196,1.0,1
2,196,1.0,1
2,196,1.0,1
2,196,1.0,1
4,280,1.0,1
3,266,1.0,1
0,0,0,1
3,210,0,1
0,0,0,1
0,0,0,1
1,70,0,1
0,0,0,1
299,29199,0.9973308430460006,1
247,24206,0.9612366047228759,1
46,4508,0.0,1
46,4508,0.0,1
45,4410,0.0,1
47,4494,0.0,1
51,4886,0.0,1
46,4396,0.0,1
52,5096,0.0,1
51,4998,0.0,1
46,4508,0.0,1
40,3920,0.0,1
44,4312,0.0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
1,70,0,1
0,0,0,1
2,140,0,1
0,0,0,1
1,70,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
1,70,0,1
1,107,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
347,33894,0.9742408334889758,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
2,84,0,1
2,84,0,1
2,84,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
1,70,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
1,42,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
1,70,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
1,42,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
1,70,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
2,84,0,1
2,84,0,1
2,84,0,1
2,84,0,1
2,84,0,1
2,84,0,1
2,84,0,1
2,84,0,1
2,84,0,1
2,84,0,1
2,84,0,1
2,84,0,1
2,84,0,1
2,84,0,1
2,84,0,1
2,84,0,1
2,84,0,1
2,84,0,1
2,84,0,1
2,84,0,1
2,84,0,1
2,84,0,1
2,84,0,1
3,154,0,1
2,84,0,1
2,84,0,1
2,84,0,1
2,84,0,1
2,84,0,1
2,84,0,1
2,84,0,1
2,84,0,1
2,84,0,1
2,84,0,1
2,84,0,1
2,84,0,1
2,84,0,1
2,84,0,1
4,224,0,1
2,84,0,1
2,84,0,1
2,84,0,1
2,84,0,1
2,84,0,1
2,84,0,1
2,84,0,1
2,84,0,1
2,84,0,1
2,84,0,1
2,84,0,1
2,84,0,1
2,84,0,1
2,84,0,1
2,84,0,1
2,84,0,1
2,84,0,1
2,84,0,1
2,84,0,1
2,84,0,1
2,84,0,1
2,84,0,1
2,84,0,1
2,84,0,1
2,149,0,1
2,84,0,1
2,84,0,1
2,84,0,1
2,84,0,1
2,84,0,1
2,84,0,1
3,154,0,1
2,84,0,1
2,84,0,1
2,84,0,1
2,84,0,1
2,84,0,1
2,84,0,1
2,84,0,1
2,84,0,1
2,84,0,1
2,84,0,1
2,84,0,1
20,1848,0.0,1
103,9982,0.0,1
113,10962,0.0,1
113,10962,0.0,1
104,10080,0.0,1
111,10710,0.0,1
112,10808,0.0,1
70,6692,0.0,1
106,10220,0.0,1
117,11354,0.0,1
113,10962,0.0,1
115,11158,0.0,1
112,10864,0.0,1
111,10710,0.0,1
112,10808,0.0,1
118,11396,0.0,1
116,11256,0.0,1
113,10962,0.0,1
112,10864,0.0,1
115,11158,0.0,1
114,11060,0.0,1
96,9240,0.0,1
102,9828,0.0,1
117,11298,0.0,1
118,11452,0.0,1
110,10668,0.0,1
114,11060,0.0,1
117,11354,0.0,1
111,10766,0.0,1
114,11004,0.0,1
124,11984,0.0,1
126,12180,0.0,1
276,26936,0.9860808932991836,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
1,42,0,1
1,42,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
2,84,0,1
2,84,0,1
2,84,0,1
2,84,0,1
2,84,0,1
2,84,0,1
2,84,0,1
2,84,0,1
2,84,0,1
2,84,0,1
2,84,0,1
2,84,0,1
2,84,0,1
2,84,0,1
2,84,0,1
2,84,0,1
2,84,0,1
2,84,0,1
2,84,0,1
2,84,0,1
2,84,0,1
2,84,0,1
2,84,0,1
2,84,0,1
2,84,0,1
2,84,0,1
2,84,0,1
0,0,0,1
0,0,0,1
0,0,0,1
1,70,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
289,28210,0.9892452969285004,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
2,140,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
100,9800,1.0,1
2,196,1.0,1
0,0,0,1
0,0,0,1
1,42,0,1
1,42,0,1
1,42,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
38,3724,1.0,1
120,11760,1.0,1
0,0,0,1
0,0,0,1
0,0,0,1
2,112,0,1
1,42,0,1
1,42,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
1,107,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
3,210,0,1
2,140,0,1
2,140,0,1
0,0,0,1
1,107,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
3,210,0,1
1,70,0,1
1,70,0,1
0,0,0,1
3,247,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
2,140,0,1
0,0,0,1
2,140,0,1
0,0,0,1
1,70,0,1
0,0,0,1
1,107,0,1
0,0,0,1
1,70,0,1
0,0,0,1
1,70,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
2,140,0,1
0,0,0,1
1,70,0,1
0,0,0,1
0,0,0,1
1,107,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
2,140,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
4,280,1.0,1
2,196,1.0,1
2,196,1.0,1
2,196,1.0,1
2,196,1.0,1
4,280,1.0,1
2,196,1.0,1
2,196,1.0,1
2,196,1.0,1
2,196,1.0,1
2,196,1.0,1
2,196,1.0,1
2,196,1.0,1
2,196,1.0,1
2,196,1.0,1
2,196,1.0,1
2,196,1.0,1
2,196,1.0,1
2,196,1.0,1
2,196,1.0,1
2,196,1.0,1
0,0,0,1
2,196,1.0,1
2,196,1.0,1
2,196,1.0,1
2,196,1.0,1
2,196,1.0,1
2,196,1.0,1
2,196,1.0,1
2,196,1.0,1
0,0,0,1
2,84,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
2224,217840,0.7269400525289844,1
2733,267834,0.698961780220529,1
2689,263522,0.7257788845135333,1
2747,269206,0.7518796791415239,1
2750,269500,0.7362372134710757,1
2500,245000,0.7414827399312737,1
2719,266462,0.7449900507939351,1
2724,266952,0.7428558461115523,1
2671,261758,0.740831006417578,1
2353,230594,0.731512659722237,1
2728,267344,0.7429655644254543,1
2706,265188,0.7398832860606999,1
2661,260778,0.7149592757799956,1
2727,267246,0.7296344145156488,1
2741,268618,0.7608198119259708,1
2248,220304,0.7629518656260134,1
2722,266756,0.7582577944391244,1
2708,265384,0.7838614383021424,1
2729,267442,0.7599131639035057,1
2719,266462,0.743593455192924,1
2713,265874,0.750728772065498,1
2684,263032,0.7564218035445835,1
2727,267246,0.7142347772369256,1
2325,227850,0.7193399313591048,1
2620,256760,0.7471349509997264,1
2681,262738,0.7172787739274319,1
2718,266364,0.722222331330469,1
2575,252350,0.7988937248335728,1
2747,269206,0.739480936716638,1
2130,208740,0.7265981599285095,1
2652,259896,0.7328029377803473,1
2648,259504,0.7021661432930855,1
2628,257544,0.7509177605431215,1
2713,265874,0.728803802493829,1
2759,270382,0.7673940210378402,1
2749,269402,0.7264159574498537,1
2731,267638,0.7129031594430262,1
2734,267932,0.7503780680141117,1
2738,268324,0.7869804267659616,1
2700,264600,0.7364977795505668,1
2721,266658,0.7341059363870077,1
2700,264600,0.7137047302516013,1
2731,267638,0.7390188509318574,1
2621,256858,0.6998804584292201,1
2487,243726,0.7381880517457389,1
1396,136808,0.7914001298053222,1
0,0,0,1
2,84,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
2,196,1.0,1
2,196,1.0,1
2,196,1.0,1
2,196,1.0,1
2,196,1.0,1
6,364,1.0,1
2,196,1.0,1
2,196,1.0,1
2,196,1.0,1
2,196,1.0,1
2,196,1.0,1
2,196,1.0,1
2,196,1.0,1
2,196,1.0,1
2,196,1.0,1
2,196,1.0,1
2,196,1.0,1
2,196,1.0,1
2,196,1.0,1
2,196,1.0,1
2,196,1.0,1
2,196,1.0,1
2,196,1.0,1
2,196,1.0,1
2,196,1.0,1
2,196,1.0,1
2,196,1.0,1
2,196,1.0,1
1,98,0.0,1
0,0,0,1
1,98,0.0,1
2,196,1.0,1
2,196,1.0,1
2,196,1.0,1
2,196,1.0,1
4,280,1.0,1
2,196,1.0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
2,196,1.0,1
2,196,1.0,1
2,196,1.0,1
2,196,1.0,1
2,196,1.0,1
6,364,1.0,1
2,196,1.0,1
2,196,1.0,1
2,196,1.0,1
2,196,1.0,1
2,196,1.0,1
2,196,1.0,1
2,196,1.0,1
2,196,1.0,1
2,196,1.0,1
2,196,1.0,1
2,196,1.0,1
2,196,1.0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
299,29302,0.9565643443686399,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
1,42,0,1
1,42,0,1
1,42,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
2,84,0,1
2,84,0,1
2,84,0,1
2,84,0,1
2,84,0,1
2,84,0,1
2,84,0,1
2,84,0,1
2,84,0,1
14,1260,1.0,1
126,12236,1.0,1
6,476,1.0,1
2,84,0,1
2,84,0,1
3,126,0,1
3,126,0,1
3,126,0,1
2,84,0,1
2,84,0,1
